"","comname","est_year","season","COGy","COGx"
"417","atlantic croaker",1983,"Fall",37.5022342906453,-75.2834081945974
"418","atlantic croaker",1984,"Fall",36.4527151421921,-75.5582525548032
"419","atlantic croaker",1985,"Fall",36.8343084005319,-75.2215219590806
"420","atlantic croaker",1986,"Fall",37.7499291641368,-75.0666906118195
"421","atlantic croaker",1989,"Fall",37.1992211096805,-75.5331581473534
"422","atlantic croaker",1990,"Fall",36.4627780666667,-75.3627777666667
"423","atlantic croaker",1991,"Fall",36.433333,-75.533333
"424","atlantic croaker",1992,"Fall",38.283333,-74.816667
"425","atlantic croaker",1993,"Spring",35.566667,-75.133333
"426","atlantic croaker",1995,"Fall",37.288758693287,-75.1679457375401
"427","atlantic croaker",1996,"Fall",37.089555328,-75.3150663333333
"428","atlantic croaker",1997,"Fall",37.7828944473684,-75.0763157894737
"429","atlantic croaker",1998,"Fall",36.7731970754913,-75.367760745477
"430","atlantic croaker",1999,"Spring",36.1316663333333,-75.165833
"431","atlantic croaker",1999,"Fall",36.4992688899319,-75.5429898375472
"432","atlantic croaker",2000,"Fall",37.3806944713838,-75.059830891505
"433","atlantic croaker",2001,"Fall",38.061058,-74.81961
"434","atlantic croaker",2002,"Fall",38.070333,-74.877
"435","atlantic croaker",2003,"Fall",37.7202493521902,-74.9536954513755
"436","atlantic croaker",2005,"Fall",38.0551,-74.909083
"437","atlantic croaker",2006,"Fall",37.934006163999,-74.8941429310515
"438","atlantic croaker",2007,"Fall",38.1983422980158,-74.8580406927636
"439","atlantic croaker",2008,"Spring",35.610483,-75.1351
"440","atlantic croaker",2008,"Fall",37.4411719409043,-75.288034080206
"441","atlantic croaker",2009,"Fall",37.9190691100384,-74.7715885315443
"442","atlantic croaker",2010,"Fall",37.9691128862362,-74.9472498954578
"443","atlantic croaker",2011,"Fall",38.4229824751305,-74.7332873083943
"444","atlantic croaker",2012,"Fall",36.2270497948313,-75.225392587132
"445","atlantic croaker",2013,"Spring",35.5182044842754,-75.1893935558032
"446","atlantic croaker",2013,"Fall",38.9272855486462,-74.5318173756749
"447","atlantic croaker",2014,"Fall",38.6416021213945,-74.5560800221293
"448","atlantic croaker",2015,"Spring",39.9577346924421,-72.0339423272171
"449","atlantic croaker",2015,"Fall",36.7935078546315,-75.1606404281308
"450","atlantic croaker",2016,"Spring",36.4586634639955,-75.502593976587
"451","atlantic croaker",2016,"Fall",37.9052076910248,-75.0240454939224
"452","atlantic croaker",2017,"Spring",36.0378080474794,-75.3099835924627
"453","atlantic croaker",2018,"Spring",36.430805,-74.777818
"454","atlantic croaker",2018,"Fall",37.8523048815455,-75.0320067012185
"455","atlantic croaker",2019,"Fall",37.1629850615297,-75.2753559398246
"456","atlantic herring",1970,"Spring",40.6396660486547,-71.3051272591215
"457","atlantic herring",1970,"Fall",42.3730633653063,-67.753741858954
"458","atlantic herring",1971,"Spring",39.3961970680358,-72.8724887609941
"459","atlantic herring",1971,"Fall",42.2262194992073,-70.076387798298
"460","atlantic herring",1972,"Spring",40.6902884400867,-71.4582070199666
"461","atlantic herring",1972,"Fall",42.0681264827134,-68.946196192229
"462","atlantic herring",1973,"Spring",41.4207137529917,-71.0295099544237
"463","atlantic herring",1973,"Fall",42.0124089901535,-69.8125022908482
"464","atlantic herring",1974,"Spring",41.02249698249,-69.4131987268874
"465","atlantic herring",1974,"Fall",43.2371995436772,-67.6512056808519
"466","atlantic herring",1975,"Spring",42.4887130906038,-67.6755357280685
"467","atlantic herring",1975,"Fall",42.3529361080422,-70.3859244270317
"468","atlantic herring",1976,"Spring",41.4512279203948,-70.3140806173627
"469","atlantic herring",1976,"Fall",43.1856163835617,-69.266438520548
"470","atlantic herring",1977,"Spring",41.8631639558955,-70.5853971629017
"471","atlantic herring",1977,"Fall",42.8059804704897,-69.6359716687143
"472","atlantic herring",1978,"Spring",41.0969402383888,-70.811730624485
"473","atlantic herring",1978,"Fall",42.1397947737981,-69.3662069309769
"474","atlantic herring",1979,"Spring",41.3550862752357,-70.6274004182471
"475","atlantic herring",1979,"Fall",44.0589077032842,-67.8529212168735
"476","atlantic herring",1980,"Spring",41.4255173656446,-70.6401941961842
"477","atlantic herring",1980,"Fall",43.65,-68.816667
"478","atlantic herring",1981,"Spring",41.1274828153567,-69.5071655130361
"479","atlantic herring",1981,"Fall",42.2416665,-67.825
"480","atlantic herring",1982,"Spring",42.7221183511246,-69.7327074606154
"481","atlantic herring",1982,"Fall",41.5289730651935,-69.0073909066124
"482","atlantic herring",1983,"Spring",42.7852034847027,-69.5200026171035
"483","atlantic herring",1983,"Fall",42.4936594565217,-69.7376811304348
"484","atlantic herring",1984,"Spring",42.2032668662405,-69.4734098591383
"485","atlantic herring",1984,"Fall",42.2083044472446,-70.29008087959
"486","atlantic herring",1985,"Spring",41.215494499342,-69.9756999882379
"487","atlantic herring",1985,"Fall",42.2172139421388,-70.3713091388835
"488","atlantic herring",1986,"Spring",40.6815071645675,-71.7715032435124
"489","atlantic herring",1986,"Fall",42.1279668683655,-68.8225448768107
"490","atlantic herring",1987,"Spring",39.5230509013642,-72.8755992229867
"491","atlantic herring",1987,"Fall",41.9597058581524,-69.5697057528895
"492","atlantic herring",1988,"Spring",40.9506938325029,-71.4828629586237
"493","atlantic herring",1988,"Fall",41.7189028877881,-69.5082607828536
"494","atlantic herring",1989,"Spring",41.7481575223812,-71.3545419368044
"495","atlantic herring",1989,"Fall",42.296310495022,-70.1017018959937
"496","atlantic herring",1990,"Spring",41.2344240387692,-70.9605869506989
"497","atlantic herring",1990,"Fall",41.9482325947217,-69.6904148895735
"498","atlantic herring",1991,"Spring",40.3364524893728,-72.0450046877123
"499","atlantic herring",1991,"Fall",41.5663170340423,-68.8560651754819
"500","atlantic herring",1992,"Spring",40.6788757124493,-70.972354769962
"501","atlantic herring",1992,"Fall",41.9809573929209,-69.0861064524174
"502","atlantic herring",1993,"Spring",40.1549938525174,-71.1194635032487
"503","atlantic herring",1993,"Fall",41.8867412285501,-69.3301192011477
"504","atlantic herring",1994,"Spring",40.2069139051195,-71.3448531602893
"505","atlantic herring",1994,"Fall",41.971749012589,-68.3960462799021
"506","atlantic herring",1995,"Spring",40.8994189168197,-70.7568270745624
"507","atlantic herring",1995,"Fall",41.8820525640549,-69.343363148302
"508","atlantic herring",1996,"Spring",39.4633697051249,-72.2828048494699
"509","atlantic herring",1996,"Fall",41.7486590679152,-68.8021715284957
"510","atlantic herring",1997,"Spring",40.6591735612565,-71.1376839726156
"511","atlantic herring",1997,"Fall",42.1369118115184,-69.3771255316023
"512","atlantic herring",1998,"Spring",40.5273455120245,-71.1149579101166
"513","atlantic herring",1998,"Fall",42.2152820539737,-68.986840207502
"514","atlantic herring",1999,"Spring",40.2278700115555,-71.8729410193772
"515","atlantic herring",1999,"Fall",42.4018540841032,-69.1350277467925
"516","atlantic herring",2000,"Spring",41.6896985740585,-69.017802370728
"517","atlantic herring",2000,"Fall",42.4437004551468,-69.287196963409
"518","atlantic herring",2001,"Spring",41.1608264949416,-69.7466443955473
"519","atlantic herring",2001,"Fall",42.1651842392096,-68.7992263656111
"520","atlantic herring",2002,"Spring",41.4595483538658,-69.9989295358999
"521","atlantic herring",2002,"Fall",42.6489136696281,-69.7060705128857
"522","atlantic herring",2003,"Spring",40.0850745576798,-71.257102771623
"523","atlantic herring",2003,"Fall",42.0611904182561,-68.5263433256212
"524","atlantic herring",2004,"Spring",40.9826867145953,-71.0455992793464
"525","atlantic herring",2004,"Fall",41.9941718902323,-68.7357346891793
"526","atlantic herring",2005,"Spring",40.1114105051578,-72.0382647689629
"527","atlantic herring",2005,"Fall",42.2003973568434,-68.9659386649108
"528","atlantic herring",2006,"Spring",40.4181415465317,-72.0209956753992
"529","atlantic herring",2006,"Fall",42.2114521890002,-70.0306195582192
"530","atlantic herring",2007,"Spring",39.7377638436545,-72.5332415269603
"531","atlantic herring",2007,"Fall",42.3257036025505,-68.4015832149337
"532","atlantic herring",2008,"Spring",40.3524906062217,-72.1449593815043
"533","atlantic herring",2008,"Fall",42.2956924908791,-68.6549183616545
"534","atlantic herring",2009,"Spring",40.384620620317,-71.7284484611954
"535","atlantic herring",2009,"Fall",42.2552248634803,-67.8253012795355
"536","atlantic herring",2010,"Spring",40.3767094948321,-71.497574966316
"537","atlantic herring",2010,"Fall",42.1464809763346,-68.6798644662288
"538","atlantic herring",2011,"Spring",40.1932955690434,-71.3640097000585
"539","atlantic herring",2011,"Fall",43.4699559001437,-67.910236595033
"540","atlantic herring",2012,"Spring",41.9200828186882,-70.0915143538098
"541","atlantic herring",2012,"Fall",42.8821984395788,-68.4664509486837
"542","atlantic herring",2013,"Spring",40.9648165724221,-70.5946827832856
"543","atlantic herring",2013,"Fall",42.7294990022328,-68.9859614610016
"544","atlantic herring",2014,"Spring",41.1858152969046,-70.0225916390822
"545","atlantic herring",2014,"Fall",42.4069679454243,-68.95015392915
"546","atlantic herring",2015,"Spring",41.4995378121403,-68.9016848272907
"547","atlantic herring",2015,"Fall",42.386118226585,-68.9815111608335
"548","atlantic herring",2016,"Spring",41.9670828807959,-70.8753687266227
"549","atlantic herring",2016,"Fall",42.3042438351401,-68.6121350268999
"550","atlantic herring",2017,"Spring",41.7066792240102,-69.5989322860474
"551","atlantic herring",2017,"Fall",42.2422787252525,-69.9970569588237
"552","atlantic herring",2018,"Spring",41.261950000924,-70.9634740483307
"553","atlantic herring",2018,"Fall",41.6455033652776,-69.1889393610357
"554","atlantic herring",2019,"Spring",41.9053316069387,-68.0952957955364
"555","atlantic herring",2019,"Fall",42.073317171449,-69.2122498622046
"556","atlantic mackerel",1970,"Spring",39.1046187494823,-72.5746422691998
"557","atlantic mackerel",1970,"Fall",41.1010819146296,-68.555818397929
"558","atlantic mackerel",1971,"Spring",39.2187362712681,-72.8450939448792
"559","atlantic mackerel",1971,"Fall",41.1426044566622,-70.4567355598238
"560","atlantic mackerel",1972,"Spring",39.9939761737842,-71.2564687176006
"561","atlantic mackerel",1972,"Fall",40.5867670722559,-68.004862131634
"562","atlantic mackerel",1973,"Spring",40.1317864673935,-70.7485626836374
"563","atlantic mackerel",1973,"Fall",41.9100342517636,-69.2366386685527
"564","atlantic mackerel",1974,"Spring",39.5314874016107,-72.7268774815001
"565","atlantic mackerel",1974,"Fall",41.6292532401509,-67.2225133294626
"566","atlantic mackerel",1975,"Spring",40.099508761213,-70.4890142266293
"567","atlantic mackerel",1975,"Fall",42.2891989772848,-70.1361383684991
"568","atlantic mackerel",1976,"Spring",39.8896800397843,-70.4854549490825
"569","atlantic mackerel",1976,"Fall",42.1541424624278,-68.9306359942197
"570","atlantic mackerel",1977,"Spring",39.1348159595829,-72.650243076644
"571","atlantic mackerel",1977,"Fall",41.0484298115942,-70.7089371376812
"572","atlantic mackerel",1978,"Spring",38.6026727366199,-73.2122468740221
"573","atlantic mackerel",1978,"Fall",41.3769251309417,-67.9939222607672
"574","atlantic mackerel",1979,"Spring",38.7864906418352,-72.3896809161322
"575","atlantic mackerel",1979,"Fall",40.9157279281633,-68.91272092
"576","atlantic mackerel",1980,"Spring",39.005903087465,-72.7474083495952
"577","atlantic mackerel",1980,"Fall",41.9863106977671,-69.0780433819777
"578","atlantic mackerel",1981,"Spring",38.7480524797729,-73.2435286084719
"579","atlantic mackerel",1981,"Fall",40.4903961852963,-71.3522032800935
"580","atlantic mackerel",1982,"Spring",38.713617257951,-73.2045315421736
"581","atlantic mackerel",1982,"Fall",40.6521236216653,-70.8560738347615
"582","atlantic mackerel",1983,"Spring",39.5443057310488,-71.9550883084112
"583","atlantic mackerel",1983,"Fall",42.7643318794326,-70.5031323741135
"584","atlantic mackerel",1984,"Spring",39.8104233773626,-72.9613611659485
"585","atlantic mackerel",1984,"Fall",40.455527584035,-70.9783120931314
"586","atlantic mackerel",1985,"Spring",39.1927639155941,-71.2722349813559
"587","atlantic mackerel",1985,"Fall",42.2246068195851,-70.4051920117395
"588","atlantic mackerel",1986,"Spring",39.9089696691908,-72.1428220147188
"589","atlantic mackerel",1986,"Fall",43.1187304279926,-67.807258637691
"590","atlantic mackerel",1987,"Spring",39.0445691021993,-73.2044625502441
"591","atlantic mackerel",1987,"Fall",42.755769015329,-70.1514625062559
"592","atlantic mackerel",1988,"Spring",39.830331628173,-72.0178804725848
"593","atlantic mackerel",1988,"Fall",42.5374313704918,-68.947540947541
"594","atlantic mackerel",1989,"Spring",38.4531249400523,-74.1847147536715
"595","atlantic mackerel",1989,"Fall",42.762074498452,-69.676264501548
"596","atlantic mackerel",1990,"Spring",39.4844050185616,-73.1948496772954
"597","atlantic mackerel",1990,"Fall",41.44833325,-69.033958375
"598","atlantic mackerel",1991,"Spring",39.2011622380981,-73.8764520136594
"599","atlantic mackerel",1991,"Fall",41.10529168283,-68.5355936547023
"600","atlantic mackerel",1992,"Spring",39.1390928242988,-73.3444429587185
"601","atlantic mackerel",1992,"Fall",41.5434850720332,-67.5513841672091
"602","atlantic mackerel",1993,"Spring",38.812588253167,-72.4224324395855
"603","atlantic mackerel",1993,"Fall",41.5040823155884,-66.8040133934708
"604","atlantic mackerel",1994,"Spring",38.655898564174,-72.6068548411782
"605","atlantic mackerel",1994,"Fall",41.8388251027074,-68.4942408602221
"606","atlantic mackerel",1995,"Spring",39.9281766373498,-72.0854207516446
"607","atlantic mackerel",1995,"Fall",41.3435850644235,-67.56909453016
"608","atlantic mackerel",1996,"Spring",39.7398880718879,-71.9394458015256
"609","atlantic mackerel",1996,"Fall",40.3628557100897,-70.9927758242027
"610","atlantic mackerel",1997,"Spring",40.3618481451269,-70.5466409902834
"611","atlantic mackerel",1997,"Fall",41.5017645862355,-66.7482795549708
"612","atlantic mackerel",1998,"Spring",40.1218759301725,-72.1716886586823
"613","atlantic mackerel",1998,"Fall",41.6910417139241,-69.125895752579
"614","atlantic mackerel",1999,"Spring",39.6590440359351,-71.5296551752526
"615","atlantic mackerel",1999,"Fall",41.7600518447203,-68.2542255475408
"616","atlantic mackerel",2000,"Spring",40.8198644107041,-69.8509585336528
"617","atlantic mackerel",2000,"Fall",40.7568017805922,-70.2160214782076
"618","atlantic mackerel",2001,"Spring",40.704524096884,-69.4609789067514
"619","atlantic mackerel",2001,"Fall",41.5234535528663,-68.5108971166287
"620","atlantic mackerel",2002,"Spring",40.2439852820655,-71.8605826565962
"621","atlantic mackerel",2002,"Fall",42.6992029273148,-68.9454607430961
"622","atlantic mackerel",2003,"Spring",39.0744289777808,-73.4093838651954
"623","atlantic mackerel",2003,"Fall",41.8261820037433,-68.425927793847
"624","atlantic mackerel",2004,"Spring",38.9786650735059,-73.692198454411
"625","atlantic mackerel",2004,"Fall",41.5950269057772,-66.6952153525159
"626","atlantic mackerel",2005,"Spring",38.6859293589244,-73.6135738823315
"627","atlantic mackerel",2005,"Fall",41.9400806114871,-69.1072069640812
"628","atlantic mackerel",2006,"Spring",39.5303334697988,-73.0846632014084
"629","atlantic mackerel",2006,"Fall",42.6052816074981,-68.5441560604438
"630","atlantic mackerel",2007,"Spring",40.7322208358641,-70.0954007987634
"631","atlantic mackerel",2007,"Fall",41.6985568746554,-67.2594957039624
"632","atlantic mackerel",2008,"Spring",40.0172062781419,-72.7196800913239
"633","atlantic mackerel",2008,"Fall",42.1821470989567,-67.7064275250469
"634","atlantic mackerel",2009,"Spring",39.7288069774967,-72.6845180366854
"635","atlantic mackerel",2009,"Fall",41.7200849633888,-68.1274047874567
"636","atlantic mackerel",2010,"Spring",38.5828375266284,-73.0082894460307
"637","atlantic mackerel",2010,"Fall",43.2399044427678,-68.636224996514
"638","atlantic mackerel",2011,"Spring",38.7937443565725,-73.1637030454171
"639","atlantic mackerel",2011,"Fall",43.2924703730413,-67.1002715879893
"640","atlantic mackerel",2012,"Spring",42.4012562573371,-68.3146744251701
"641","atlantic mackerel",2012,"Fall",42.4478797637127,-69.3819376922751
"642","atlantic mackerel",2013,"Spring",40.7584669063578,-69.9674645219658
"643","atlantic mackerel",2013,"Fall",43.8381825471543,-67.5265538842107
"644","atlantic mackerel",2014,"Spring",40.745391216429,-70.4604776426477
