"comname","est_year","season","COGy","COGx","slopeLat","slopeLon"
"atlantic cod",1973,"Fall",41.6844494642831,-68.7659120260378,0.00517037568052508,0.00703743186418141
"atlantic cod",1974,"Fall",42.0918213747843,-68.3799423080903,0.00517037568052508,0.00703743186418141
"atlantic cod",1975,"Fall",41.7906836483976,-69.5667278830715,0.00517037568052508,0.00703743186418141
"atlantic cod",1976,"Fall",41.9915851383696,-68.7030214378832,0.00517037568052508,0.00703743186418141
"atlantic cod",1977,"Fall",42.1060896302491,-68.3346049147582,0.00517037568052508,0.00703743186418141
"atlantic cod",1978,"Fall",42.0107162964606,-68.5273783173667,0.00517037568052508,0.00703743186418141
"atlantic cod",1979,"Fall",42.0088010092807,-68.2090139588578,0.00517037568052508,0.00703743186418141
"atlantic cod",1980,"Fall",42.237589506631,-69.0165486851465,0.00517037568052508,0.00703743186418141
"atlantic cod",1981,"Fall",41.9058001719638,-69.0095201962416,0.00517037568052508,0.00703743186418141
"atlantic cod",1982,"Fall",42.2390102740116,-70.0954044495127,0.00517037568052508,0.00703743186418141
"atlantic cod",1983,"Fall",41.6662599000808,-69.1923416220125,0.00517037568052508,0.00703743186418141
"atlantic cod",1984,"Fall",42.6523880489324,-67.4714863504528,0.00517037568052508,0.00703743186418141
"atlantic cod",1985,"Fall",42.6252846184492,-69.4703181039527,0.00517037568052508,0.00703743186418141
"atlantic cod",1986,"Fall",42.6693674067852,-68.4637523053013,0.00517037568052508,0.00703743186418141
"atlantic cod",1987,"Fall",42.2337769672919,-68.8679547848062,0.00517037568052508,0.00703743186418141
"atlantic cod",1988,"Fall",42.2239336707028,-69.0682614419432,0.00517037568052508,0.00703743186418141
"atlantic cod",1989,"Fall",42.1966529464731,-68.4692764673439,0.00517037568052508,0.00703743186418141
"atlantic cod",1990,"Fall",41.814121949965,-68.3119967892207,0.00517037568052508,0.00703743186418141
"atlantic cod",1991,"Fall",42.29902648256,-69.1142529386965,0.00517037568052508,0.00703743186418141
"atlantic cod",1992,"Fall",41.9989171360259,-68.7616917816239,0.00517037568052508,0.00703743186418141
"atlantic cod",1993,"Fall",41.9293675786684,-69.1860663327209,0.00517037568052508,0.00703743186418141
"atlantic cod",1994,"Fall",41.9656971030836,-68.2917816430494,0.00517037568052508,0.00703743186418141
"atlantic cod",1995,"Fall",42.1174800080912,-68.4935498878037,0.00517037568052508,0.00703743186418141
"atlantic cod",1996,"Fall",42.4958157363091,-68.8466031322829,0.00517037568052508,0.00703743186418141
"atlantic cod",1997,"Fall",42.1251326936935,-67.3383388006881,0.00517037568052508,0.00703743186418141
"atlantic cod",1998,"Fall",41.8144509588715,-68.7925177509236,0.00517037568052508,0.00703743186418141
"atlantic cod",1999,"Fall",42.4526605713115,-69.5364869081829,0.00517037568052508,0.00703743186418141
"atlantic cod",2000,"Fall",42.5327028012002,-69.7986801083043,0.00517037568052508,0.00703743186418141
"atlantic cod",2001,"Fall",42.8425543037817,-69.0717838151887,0.00517037568052508,0.00703743186418141
"atlantic cod",2002,"Fall",42.5941032933359,-69.7336610009886,0.00517037568052508,0.00703743186418141
"atlantic cod",2003,"Fall",42.0914297516849,-69.6560379641002,0.00517037568052508,0.00703743186418141
"atlantic cod",2004,"Fall",42.2282745967527,-67.9678412191889,0.00517037568052508,0.00703743186418141
"atlantic cod",2005,"Fall",42.4191115783756,-69.1680008587234,0.00517037568052508,0.00703743186418141
"atlantic cod",2006,"Fall",42.4046597813171,-69.1001569215727,0.00517037568052508,0.00703743186418141
"atlantic cod",2007,"Fall",42.4073580452429,-69.7957299782017,0.00517037568052508,0.00703743186418141
"atlantic cod",2008,"Fall",42.1536749403841,-69.9149257059133,0.00517037568052508,0.00703743186418141
"atlantic croaker",1970,"Fall",36.05,-75.25,0.0292579200888822,0.00656144453090282
"atlantic croaker",1971,"Fall",37.483333,-75.216667,0.0292579200888822,0.00656144453090282
"atlantic croaker",1972,"Fall",35.666667,-74.916667,0.0292579200888822,0.00656144453090282
"atlantic croaker",1973,"Fall",36.2557167933858,-75.4388610743307,0.0292579200888822,0.00656144453090282
"atlantic croaker",1974,"Fall",37.2998105300795,-74.7797765051079,0.0292579200888822,0.00656144453090282
"atlantic croaker",1975,"Fall",35.5794425975936,-74.9676728731863,0.0292579200888822,0.00656144453090282
"atlantic croaker",1976,"Fall",35.901004298482,-75.2135020762202,0.0292579200888822,0.00656144453090282
"atlantic croaker",1977,"Fall",37.6160795875738,-75.3001821217019,0.0292579200888822,0.00656144453090282
"atlantic croaker",1978,"Fall",37.1462959722222,-75.41574075,0.0292579200888822,0.00656144453090282
"atlantic croaker",1979,"Fall",37.633333,-75.05,0.0292579200888822,0.00656144453090282
"atlantic croaker",1980,"Fall",36.563045798722,-75.5764107476038,0.0292579200888822,0.00656144453090282
"atlantic croaker",1981,"Fall",36.5358866375618,-75.2270727990115,0.0292579200888822,0.00656144453090282
"atlantic croaker",1982,"Fall",38.25,-74.8,0.0292579200888822,0.00656144453090282
"atlantic croaker",1983,"Fall",37.5022342906453,-75.2834081945974,0.0292579200888822,0.00656144453090282
"atlantic croaker",1984,"Fall",36.4527151421921,-75.5582525548032,0.0292579200888822,0.00656144453090282
"atlantic croaker",1985,"Fall",36.8343084005319,-75.2215219590806,0.0292579200888822,0.00656144453090282
"atlantic croaker",1986,"Fall",37.7499291641368,-75.0666906118195,0.0292579200888822,0.00656144453090282
"atlantic croaker",1989,"Fall",37.1992211096805,-75.5331581473534,0.0292579200888822,0.00656144453090282
"atlantic croaker",1990,"Fall",36.4627780666667,-75.3627777666667,0.0292579200888822,0.00656144453090282
"atlantic croaker",1991,"Fall",36.433333,-75.533333,0.0292579200888822,0.00656144453090282
"atlantic croaker",1992,"Fall",38.283333,-74.816667,0.0292579200888822,0.00656144453090282
"atlantic croaker",1995,"Fall",37.288758693287,-75.1679457375401,0.0292579200888822,0.00656144453090282
"atlantic croaker",1996,"Fall",37.089555328,-75.3150663333333,0.0292579200888822,0.00656144453090282
"atlantic croaker",1997,"Fall",37.7828944473684,-75.0763157894737,0.0292579200888822,0.00656144453090282
"atlantic croaker",1998,"Fall",36.7731970754913,-75.367760745477,0.0292579200888822,0.00656144453090282
"atlantic croaker",1999,"Fall",36.4992688899319,-75.5429898375472,0.0292579200888822,0.00656144453090282
"atlantic croaker",2000,"Fall",37.3806944713838,-75.059830891505,0.0292579200888822,0.00656144453090282
"atlantic croaker",2001,"Fall",38.061058,-74.81961,0.0292579200888822,0.00656144453090282
"atlantic croaker",2002,"Fall",38.070333,-74.877,0.0292579200888822,0.00656144453090282
"atlantic croaker",2003,"Fall",37.7202493521902,-74.9536954513755,0.0292579200888822,0.00656144453090282
"atlantic croaker",2005,"Fall",38.0551,-74.909083,0.0292579200888822,0.00656144453090282
"atlantic croaker",2006,"Fall",37.934006163999,-74.8941429310515,0.0292579200888822,0.00656144453090282
"atlantic croaker",2007,"Fall",38.1983422980158,-74.8580406927636,0.0292579200888822,0.00656144453090282
"atlantic croaker",2008,"Fall",37.4411719409043,-75.288034080206,0.0292579200888822,0.00656144453090282
"atlantic croaker",1974,"Spring",36.0333326527831,-74.900000781246,-0.0104179938595181,-0.014853907507239
"atlantic croaker",1979,"Spring",40.4,-71.583333,-0.0104179938595181,-0.014853907507239
"atlantic croaker",1980,"Spring",35.833333,-75.216667,-0.0104179938595181,-0.014853907507239
"atlantic croaker",1993,"Spring",35.566667,-75.133333,-0.0104179938595181,-0.014853907507239
"atlantic croaker",1999,"Spring",36.1316663333333,-75.165833,-0.0104179938595181,-0.014853907507239
"atlantic croaker",2008,"Spring",35.610483,-75.1351,-0.0104179938595181,-0.014853907507239
"atlantic herring",1970,"Spring",40.6396660486547,-71.3051272591215,-0.00505119517713909,0.000896760770465314
"atlantic herring",1971,"Spring",39.3961970680358,-72.8724887609941,-0.00505119517713909,0.000896760770465314
"atlantic herring",1972,"Spring",40.6902884400867,-71.4582070199666,-0.00505119517713909,0.000896760770465314
"atlantic herring",1973,"Spring",41.4207137529917,-71.0295099544237,-0.00505119517713909,0.000896760770465314
"atlantic herring",1974,"Spring",41.02249698249,-69.4131987268874,-0.00505119517713909,0.000896760770465314
"atlantic herring",1975,"Spring",42.4887130906038,-67.6755357280685,-0.00505119517713909,0.000896760770465314
"atlantic herring",1976,"Spring",41.4512279203948,-70.3140806173627,-0.00505119517713909,0.000896760770465314
"atlantic herring",1977,"Spring",41.8631639558955,-70.5853971629017,-0.00505119517713909,0.000896760770465314
"atlantic herring",1978,"Spring",41.0969402383888,-70.811730624485,-0.00505119517713909,0.000896760770465314
"atlantic herring",1979,"Spring",41.3550862752357,-70.6274004182471,-0.00505119517713909,0.000896760770465314
"atlantic herring",1980,"Spring",41.4255173656446,-70.6401941961842,-0.00505119517713909,0.000896760770465314
"atlantic herring",1981,"Spring",41.1274828153567,-69.5071655130361,-0.00505119517713909,0.000896760770465314
"atlantic herring",1982,"Spring",42.7221183511246,-69.7327074606154,-0.00505119517713909,0.000896760770465314
"atlantic herring",1983,"Spring",42.7852034847027,-69.5200026171035,-0.00505119517713909,0.000896760770465314
"atlantic herring",1984,"Spring",42.2032668662405,-69.4734098591383,-0.00505119517713909,0.000896760770465314
"atlantic herring",1985,"Spring",41.215494499342,-69.9756999882379,-0.00505119517713909,0.000896760770465314
"atlantic herring",1986,"Spring",40.6815071645675,-71.7715032435124,-0.00505119517713909,0.000896760770465314
"atlantic herring",1987,"Spring",39.5230509013642,-72.8755992229867,-0.00505119517713909,0.000896760770465314
"atlantic herring",1988,"Spring",40.9506938325029,-71.4828629586237,-0.00505119517713909,0.000896760770465314
"atlantic herring",1989,"Spring",41.7481575223812,-71.3545419368044,-0.00505119517713909,0.000896760770465314
"atlantic herring",1990,"Spring",41.2344240387692,-70.9605869506989,-0.00505119517713909,0.000896760770465314
"atlantic herring",1991,"Spring",40.3364524893728,-72.0450046877123,-0.00505119517713909,0.000896760770465314
"atlantic herring",1992,"Spring",40.6788757124493,-70.972354769962,-0.00505119517713909,0.000896760770465314
"atlantic herring",1993,"Spring",40.1549938525174,-71.1194635032487,-0.00505119517713909,0.000896760770465314
"atlantic herring",1994,"Spring",40.2069139051195,-71.3448531602893,-0.00505119517713909,0.000896760770465314
"atlantic herring",1995,"Spring",40.8994189168197,-70.7568270745624,-0.00505119517713909,0.000896760770465314
"atlantic herring",1996,"Spring",39.4633697051249,-72.2828048494699,-0.00505119517713909,0.000896760770465314
"atlantic herring",1997,"Spring",40.6591735612565,-71.1376839726156,-0.00505119517713909,0.000896760770465314
"atlantic herring",1998,"Spring",40.5273455120245,-71.1149579101166,-0.00505119517713909,0.000896760770465314
"atlantic herring",1999,"Spring",40.2278700115555,-71.8729410193772,-0.00505119517713909,0.000896760770465314
"atlantic herring",2000,"Spring",41.6896985740585,-69.017802370728,-0.00505119517713909,0.000896760770465314
"atlantic herring",2001,"Spring",41.1608264949416,-69.7466443955473,-0.00505119517713909,0.000896760770465314
"atlantic herring",2002,"Spring",41.4595483538658,-69.9989295358999,-0.00505119517713909,0.000896760770465314
"atlantic herring",2003,"Spring",40.0850745576798,-71.257102771623,-0.00505119517713909,0.000896760770465314
"atlantic herring",2004,"Spring",40.9826867145953,-71.0455992793464,-0.00505119517713909,0.000896760770465314
"atlantic herring",2005,"Spring",40.1114105051578,-72.0382647689629,-0.00505119517713909,0.000896760770465314
"atlantic herring",2006,"Spring",40.4181415465317,-72.0209956753992,-0.00505119517713909,0.000896760770465314
"atlantic herring",2007,"Spring",39.7377638436545,-72.5332415269603,-0.00505119517713909,0.000896760770465314
"atlantic herring",2008,"Spring",40.3524906062217,-72.1449593815043,-0.00505119517713909,0.000896760770465314
"atlantic herring",1970,"Fall",42.3730633653063,-67.753741858954,-0.0042458716397314,0.00709768018465113
"atlantic herring",1971,"Fall",42.2262194992073,-70.076387798298,-0.0042458716397314,0.00709768018465113
"atlantic herring",1972,"Fall",42.0681264827134,-68.946196192229,-0.0042458716397314,0.00709768018465113
"atlantic herring",1973,"Fall",42.0124089901535,-69.8125022908482,-0.0042458716397314,0.00709768018465113
"atlantic herring",1974,"Fall",43.2371995436772,-67.6512056808519,-0.0042458716397314,0.00709768018465113
"atlantic herring",1975,"Fall",42.3529361080422,-70.3859244270317,-0.0042458716397314,0.00709768018465113
"atlantic herring",1976,"Fall",43.1856163835617,-69.266438520548,-0.0042458716397314,0.00709768018465113
"atlantic herring",1977,"Fall",42.8059804704897,-69.6359716687143,-0.0042458716397314,0.00709768018465113
"atlantic herring",1978,"Fall",42.1397947737981,-69.3662069309769,-0.0042458716397314,0.00709768018465113
"atlantic herring",1979,"Fall",44.0589077032842,-67.8529212168735,-0.0042458716397314,0.00709768018465113
"atlantic herring",1980,"Fall",43.65,-68.816667,-0.0042458716397314,0.00709768018465113
"atlantic herring",1981,"Fall",42.2416665,-67.825,-0.0042458716397314,0.00709768018465113
"atlantic herring",1982,"Fall",41.5289730651935,-69.0073909066124,-0.0042458716397314,0.00709768018465113
"atlantic herring",1983,"Fall",42.4936594565217,-69.7376811304348,-0.0042458716397314,0.00709768018465113
"atlantic herring",1984,"Fall",42.2083044472446,-70.29008087959,-0.0042458716397314,0.00709768018465113
"atlantic herring",1985,"Fall",42.2172139421388,-70.3713091388835,-0.0042458716397314,0.00709768018465113
"atlantic herring",1986,"Fall",42.1279668683655,-68.8225448768107,-0.0042458716397314,0.00709768018465113
"atlantic herring",1987,"Fall",41.9597058581524,-69.5697057528895,-0.0042458716397314,0.00709768018465113
"atlantic herring",1988,"Fall",41.7189028877881,-69.5082607828536,-0.0042458716397314,0.00709768018465113
"atlantic herring",1989,"Fall",42.296310495022,-70.1017018959937,-0.0042458716397314,0.00709768018465113
"atlantic herring",1990,"Fall",41.9482325947217,-69.6904148895735,-0.0042458716397314,0.00709768018465113
"atlantic herring",1991,"Fall",41.5663170340423,-68.8560651754819,-0.0042458716397314,0.00709768018465113
"atlantic herring",1992,"Fall",41.9809573929209,-69.0861064524174,-0.0042458716397314,0.00709768018465113
"atlantic herring",1993,"Fall",41.8867412285501,-69.3301192011477,-0.0042458716397314,0.00709768018465113
"atlantic herring",1994,"Fall",41.971749012589,-68.3960462799021,-0.0042458716397314,0.00709768018465113
"atlantic herring",1995,"Fall",41.8820525640549,-69.343363148302,-0.0042458716397314,0.00709768018465113
"atlantic herring",1996,"Fall",41.7486590679152,-68.8021715284957,-0.0042458716397314,0.00709768018465113
"atlantic herring",1997,"Fall",42.1369118115184,-69.3771255316023,-0.0042458716397314,0.00709768018465113
"atlantic herring",1998,"Fall",42.2152820539737,-68.986840207502,-0.0042458716397314,0.00709768018465113
"atlantic herring",1999,"Fall",42.4018540841032,-69.1350277467925,-0.0042458716397314,0.00709768018465113
"atlantic herring",2000,"Fall",42.4437004551468,-69.287196963409,-0.0042458716397314,0.00709768018465113
"atlantic herring",2001,"Fall",42.1651842392096,-68.7992263656111,-0.0042458716397314,0.00709768018465113
"atlantic herring",2002,"Fall",42.6489136696281,-69.7060705128857,-0.0042458716397314,0.00709768018465113
"atlantic herring",2003,"Fall",42.0611904182561,-68.5263433256212,-0.0042458716397314,0.00709768018465113
"atlantic herring",2004,"Fall",41.9941718902323,-68.7357346891793,-0.0042458716397314,0.00709768018465113
"atlantic herring",2005,"Fall",42.2003973568434,-68.9659386649108,-0.0042458716397314,0.00709768018465113
"atlantic herring",2006,"Fall",42.2114521890002,-70.0306195582192,-0.0042458716397314,0.00709768018465113
"atlantic herring",2007,"Fall",42.3257036025505,-68.4015832149337,-0.0042458716397314,0.00709768018465113
"atlantic herring",2008,"Fall",42.2956924908791,-68.6549183616545,-0.0042458716397314,0.00709768018465113
"atlantic mackerel",1970,"Spring",39.1046187494823,-72.5746422691998,0.0309221101639835,0.0374202340123123
"atlantic mackerel",1971,"Spring",39.2187362712681,-72.8450939448792,0.0309221101639835,0.0374202340123123
"atlantic mackerel",1972,"Spring",39.9939761737842,-71.2564687176006,0.0309221101639835,0.0374202340123123
"atlantic mackerel",1973,"Spring",40.1317864673935,-70.7485626836374,0.0309221101639835,0.0374202340123123
